,name,wiki_bool,wiki_length
3560,Spencer Chang,False,0
3561,Igor I. Baskin,False,0
3562,Dipankar Roy,False,0
3563,Ronny Thomale,False,0
3564,Leonardo Modesto,False,0
3565,Wolfgang Werner,False,0
3566,Robert E. Thorne,False,0
3567,Jan Köhler,False,0
3568,Hae-Young Kee,False,0
3569,Juan J. Ruiz-Lorenzo,False,0
3570,Wasi Khan,False,0
3571,Jeffrey R. Guest,False,0
3572,Christian Degen,False,0
3573,haidong zhou,False,0
3574,Dr. Gary A. Rutledge,False,0
3575,Nadezhda М. Bulgakova,False,0
3576,Michelle D. Shinn,False,0
3577,Erich C Walter,False,0
3578,Raimund Feifel,False,0
3579,Jakub Tworzydło,False,0
3580,Sergei M. Kopeikin,False,0
3581,Jinhyoung Lee,False,0
3582,Luis Antonio Fernandez,False,0
3583,Joleen Blok,False,0
3584,Josh Mutus,False,0
3585,Irene Yarovsky,False,0
3586,Gyula Varadi,False,0
3587,hamid kellay,False,0
3588,Ivan Powis,False,0
3589,Yannis Papaphilippou,False,0
3590,Stephen Rand,False,0
3591,Paul Dastoor,False,0
3592,Elbert Branscomb,False,0
3593,Nguyen Ba An,False,0
3594,Marco A. P. Lima,False,0
3595,Andrew C. Strikwerda,False,0
3596,MJ Soileau,False,0
3597,Alan D. Bristow,False,0
3598,Francesco Buatier de Mongeot,False,0
3599,Andrew R. Casey,False,0
3600,Alexei Kuzmin,True,211
3601,Yukio Saito,False,0
3602,alexander g. litvak,False,0
3603,"Giorgio ""Sword"" Spada",False,0
3604,Alexander I. Nosich,False,0
3605,Alberto Castro,False,0
3606,Pascal Simon,True,2834
3607,Andrei Afanasev,False,0
3608,Erich J Mueller,False,0
3609,Yakov Krasik,False,0
3610,Giovanna Montagnoli,False,0
3611,Richard L Coulter,False,0
3612,Andrej Kuznetsov,False,0
3613,Weidong Fei,False,0
3614,Simon Ruijsenaars,False,0
3615,Rajuru Ramakrishna Reddy,False,0
3616,Qing-Zheng Yang,False,0
3617,Chunsheng Zhao,False,0
3618,Ingrid M Graz,False,0
3619,Greg Gbur,False,0
3620,Mohammad Hafezi,False,0
3621,Mike Ford,True,221
3622,Domenec Espriu,False,0
3623,Dr. Ameer Azam,False,0
3624,Stelios Kazantzidis,True,15885
3625,Silvania F. Pereira,False,0
3626,Yan Sun (孙岩),False,0
3627,Daniel Kabat,False,0
3628,Ryszard Tanas,False,0
3629,Xiangheng Xiao,False,0
3630,Elizabeth Henderson,False,0
3631,Jorge Casalderrey-Solana,False,0
3632,Xinguo Ren,False,0
3633,Sanjaye Ramgoolam,False,0
3634,Shan-Gui Zhou,False,0
3635,Oleg Zatsarinny,True,1708
3636,Emmanuel d'Humières,False,0
3637,zwma,False,0
3638,Serdar Ogut,False,0
3639,John Wise,True,1218
3640,Sudha Bhoraskar,False,0
3641,Herbert Hamber,False,0
3642,Jiri Bicak,False,0
3643,Zhi Zeng,False,0
3644,Angelos Angelopoulos,False,0
3645,Bernard Deconihout,False,0
3646,Dan Milisavljevic,True,2248
3647,Bernhard E. Flucher,False,0
3648,Danilo Roccatano,False,0
3649,nigel edwards,False,0
3650,David John Lary,False,0
3651,Nicola Tomassetti,False,0
3652,Awadhesh Prasad,False,0
3653,Eduardo L. Guendelman,False,0
3654,Akihiro Ishibashi,False,0
3655,W F Pong,False,0
3656,Matthew Turner,True,1069
3657,Charles R. Evans,True,1692
3658,José Carlos Cobos (ORCID:0000-0003-4303-3278),False,0
3659,Daniel Braun,True,2075
3660,Jan Cami,False,0
3661,Shmulik P. Friedman,False,0
3662,Li-Sheng Geng,False,0
3663,Jaime Ferrer,False,0
3664,Alan R. Denton,False,0
3665,Steven Pollock,True,10136
3666,Daniel Agterberg,False,0
3667,Dr Ashok Kumar,False,0
3668,Wojciech Paszkowicz,False,0
3669,Sakura Schafer-Nameki,False,0
3670,Peter A Bennett,False,0
3671,Carol Thompson,True,2958
3672,Javier Sanchez-Yamagishi,False,0
3673,Ermin Malic,False,0
3674,Vasco Teixeira,False,0
3675,Sameer Ikhdair,False,0
3676,george reiter,False,0
3677,George Kiriakidis,False,0
3678,Randall L. Headrick,False,0
3679,Freeman J Cook,False,0
3680,Menno Poot,False,0
3681,James Rabeau,False,0
3682,Paolo Calvani,False,0
3683,Mohsen Alishahiha,False,0
3684,Craig M Savage,False,0
3685,Lance De Long,False,0
3686,José Manuel Quesada Molina,False,0
3687,Mai Suan Li,False,0
3688,Mark Leake,False,0
3689,Bo Yu,False,0
3690,P.M. Ferreira,False,0
3691,Luis ROMANÍ,False,0
3692,David Thomas,True,5447
3693,Pablo Taboada,False,0
3694,Thomas Hartman,True,178
3695,"Vladimir Semenov, V.E. Semenov, V.E. Semyonov, В.Е. Семенов",False,0
3696,Ryoichi Kawai (河合良一),False,0
3697,Kulik Sergei,False,0
3698,Gert Brodin,False,0
3699,Leihan Tang,False,0
3700,Dr. Sambhaji M. Pawar,False,0
3701,Petrus Johannes Meintjes,False,0
3702,Hongki Min,False,0
3703,Allen Hunt,True,8687
3704,Kyle McElroy,False,0
3705,Manu Forero Shelton,False,0
3706,Mairbek Chshiev,False,0
3707,John S Thornton,False,0
3708,Matthew Choptuik,False,0
3709,Anatoli Zelenski,False,0
3710,Soon Cheol Hong,False,0
3711,"Jinyuan Xin, Prof. Dr.",False,0
3712,Antonino Di Piazza,False,0
3713,Richard J. Hill,False,0
3714,Bei Wang,False,0
3715,Giovanni Capellini,True,6764
3716,Nikola Konjevic,False,0
3717,Sergei Urazhdin,False,0
3718,Eugenio R. Mendez,False,0
3719,Stefan Matejcik,False,0
3720,L. John Kennedy,False,0
3721,Nathan Lemke,False,0
3722,Andrés R. Botello-Méndez,False,0
3723,Yuri Shvyd'ko,False,0
3724,Pietro Cicuta,False,0
3725,N.S. Saxena,False,0
3726,Tomas Mocek,False,0
3727,Hassan Hassanabadi,False,0
3728,David Pozo-Vazquez,False,0
3729,Keith Wear,False,0
3730,Boris Nadgorny,False,0
3731,M.J. Sadowski,False,0
3732,Tripurari Sinha,False,0
3733,"J B Page, emeritus prof.",False,0
3734,Hidetomo Usui,False,0
3735,Mirko Cinchetti,False,0
3736,DONG EON KIM,False,0
3737,Vincent Tabard-Cossa,False,0
3738,aram harrow,False,0
3739,Krzysztof Goral,False,0
3740,Igor Litvinyuk,False,0
3741,K W Wojciechowski,False,0
3742,Hai-Zhou Lu,False,0
3743,Micha Tomkiewicz,True,8929
3744,Marco Piani,False,0
3745,Thomas Vojta,False,0
3746,Tom Purdie,True,2704
3747,Rony Wallach,False,0
3748,Alexander Vikman,False,0
3749,Mikkel N. Lund,False,0
3750,Ionela Lindfors-Vrejoiu,False,0
3751,Adam Kardos,False,0
3752,Adolfo del Campo,True,4742
3753,Sanjib Sharma,False,0
3754,JB Krieger,False,0
3755,Laurent Kreplak,False,0
3756,Jiang Wanjun,False,0
3757,Erika Coppola,False,0
3758,A. Z. Moshfegh,False,0
3759,Thorsten Ohl,False,0
3760,Holmestad Randi,False,0
3761,Paola Gallo,False,0
3762,Dr. S.A. Hashmi,False,0
3763,Nuh Gedik,False,0
3764,Eric Ganz,False,0
3765,Panos Kostarakis,False,0
3766,Piotr Kossacki,False,0
3767,Alexander K. Popov,False,0
3768,Dr. H. T.  Diep,False,0
3769,Yijun Yu (於逸骏),False,0
3770,Alexander Maloney,False,0
3771,Drake C. Mitchell,False,0
3772,Marcelo Sarandy,False,0
3773,Horacio Pastawski,False,0
3774,Peter Wu,False,0
3775,Narayanan Menon,False,0
3776,Jakub Zakrzewski,False,0
3777,Barbara Lanzoni,False,0
3778,Almut Beige,False,0
3779,tk lee,False,0
3780,Margaret Murray Hanson,False,0
3781,Prabhat Mandal,False,0
3782,Anne Green,True,5258
3783,Donald H. Bilderback,False,0
3784,Mikael Mieskolainen,False,0
3785,Delphine Gourdon,False,0
3786,Pedro Jiménez-Guerrero,False,0
3787,Prof. Raouf El-Mallawany,False,0
3788,Andrey Prosvirin,False,0
3789,José António Paixão,False,0
3790,Jong-Gul Yoon,False,0
3791,Young Sun,False,0
3792,J.K. Sharma,False,0
3793,R Mark Bradley,False,0
3794,Frank Kampas,False,0
3795,Panos Patsalas,False,0
3796,Tsutomu Kobayashi,False,0
3797,Masanori Ichioka,False,0
3798,Guoxiang Huang,False,0
3799,Cesare P. Umeton,False,0
3800,Dr. M. Nawaz Tahir,False,0
3801,Dr. MURUGAN RAMASWAMY,False,0
3802,Gamani Karunasiri,False,0
3803,Hrvoje Buljan,False,0
3804,Daniel I. Goldman,False,0
3805,"""MT Vaughn""",False,0
3806,Dezso Beke,False,0
3807,Juan de Vicente,False,0
3808,Mahendra More,False,0
3809,Frank Meyer zu Heringdorf,False,0
3810,Robert Pinsker,False,0
3811,Ranjith Wijesinghe,False,0
3812,Kaja Kasemets,False,0
3813,Anders Malthe-Sørenssen,False,0
3814,Miguel Levy,False,0
3815,V.Krishnakumar,False,0
3816,Joseph H. Thywissen,False,0
3817,Hendrik Ulbricht,False,0
3818,Kent Paschke,False,0
3819,Peter Lundberg,True,3378
3820,Akiyasu Yamamoto,False,0
3821,M. Zakaullah,False,0
3822,Frank Jaeckel,False,0
3823,Robert Scholten,False,0
3824,Goran Pichler,False,0
3825,Gennadi Sardanashvily,True,9384
3826,Zonghua Liu,False,0
3827,Emanuele Poli,False,0
3828,Karen Z. Hatsagortsyan,False,0
3829,Avi Pe'er,False,0
3830,A. Marjatta Lyyra,False,0
3831,Ming Hu 胡鸣,False,0
3832,Nadav Katz,False,0
3833,Christopher T Chantler,False,0
3834,Dong-Wook Kim,False,0
3835,Ilias Savvidis,False,0
3836,Jean Theberge,False,0
3837,Alexi C. Arango,False,0
3838,Joseph Shappir,False,0
3839,Rakesh Mazumder,False,0
3840,Silvia Helena Paixão Alencar,False,0
3841,Fernando Stavale,False,0
3842,Giorgio Turchetti,False,0
3843,Robert Taylor,True,6295
3844,Ian Appelbaum,True,943
3845,Dao Tien Khoa,False,0
3846,Angelo Bongiorno,False,0
3847,Marcus Christl,False,0
3848,Alexander Shick,False,0
3849,Giberto Chirico,False,0
3850,Lois Pollack,False,0
3851,Mohd. Yusof Hj. Othman,False,0
3852,Peter Diener,False,0
3853,Jonathan Bath,False,0
3854,Björn Önfelt,False,0
3855,Katsumasa Fujita,False,0
3856,A. Alan Middleton,False,0
3857,Dr. Madhuchhanda Mitra,False,0
3858,Srinivas Veeturi,False,0
3859,Vincent B. Wickwar,False,0
3860,Joseph Blanc,True,3444
3861,Jody M. Klymak,False,0
3862,John Nibarger,False,0
3863,Dale Meade,False,0
3864,Yun-Shik Lee,False,0
3865,Jan Kysely,False,0
3866,Miha Ravnik,False,0
3867,Johannes Feist,False,0
3868,Tarek Ibrahim,False,0
3869,Paulo  Barbeitas Miranda,False,0
3870,Stephen J Sweeney,False,0
3871,Nicole Bell,True,235
3872,Giuseppe Compagno,False,0
3873,L.E. McNeil,False,0
3874,Lixin Zhang,False,0
3875,Y. H. Ahn,False,0
3876,Dr. Alexander I. Shames,False,0
3877,Keji Lai,False,0
3878,Saverio Russo,False,0
3879,Thomas Froelicher,False,0
3880,Michael Paesler,False,0
3881,Professor Soonil D D V Rughooputh,False,0
3882,William I. Newman,False,0
3883,RANJANA PRAKASH,False,0
3884,Kyoko Makino,False,0
3885,Sebastiaan van Dijken,False,0
3886,He Yiming,False,0
3887,Masaaki Nakayama,False,0
3888,Phil Segre (philsegre.com),False,0
3889,Zoran V. Popović,False,0
3890,Brigita Urbanc,False,0
3891,Asghari Maqsood,False,0
3892,"Ariando, (OR) A. Ariando, (OR) Ariando Ariando",False,0
3893,Niayesh Afshordi,False,0
3894,Wim Vassen,False,0
3895,Sibendu Som,False,0
3896,Sharika Nandan Kaul,False,0
3897,Gerhard Nagele,False,0
3898,Hong Qin,False,0
3899,Stefano Tibaldi,False,0
3900,Ralf Seidel,False,0
3901,Gregory D. Fuchs,False,0
3902,Ahmed Abdel-Azeem El-Sebaii (ORCID:0000-0002-2609-0097),False,0
3903,Ettore Vittone,False,0
3904,Andy Schofield,True,226
3905,Gautam Bhattacharyya,False,0
3906,Fernando Haas,False,0
3907,Fedor Feodor Fjodor Feo Fyodor F V Kusmartsev,False,0
3908,Luis Carlos Balbas,False,0
3909,Sean Conroy,True,4530
3910,Karl Otto,False,0
3911,David Z. Chen,False,0
3912,Philbert Tsai,False,0
3913,Carlos Trallero,False,0
3914,Alexey Chernikov,False,0
3915,Avery Broderick,False,0
3916,Kefeng Wang,False,0
3917,Eldon Emberly,False,0
3918,B.C. Regan,False,0
3919,"Oettel, Martin",False,0
3920,Andrea Mura,False,0
3921,Akira Ohnishi,False,0
3922,Joby Joseph,False,0
3923,Ahmad Lotfy Abd El-Fattah (A. Lotfy),False,0
3924,Petr Nikitin,False,0
3925,Igor Ostrovskiy,False,0
3926,Martin Truffer,False,0
3927,Eli Stavitski,False,0
3928,Amitabha De,False,0
3929,RONGJIA TAO,False,0
3930,Victor Karpov,True,2997
3931,Yutaka Matsuo,False,0
3932,Vadim Loktev,False,0
3933,Abdullah Hamoudeh qteish,False,0
3934,Antonija Utrobicic,False,0
3935,David Reilly,True,5288
3936,Magnus Rittby,False,0
3937,D. S. Misra,False,0
3938,Fotis Diakonos,False,0
3939,Roberto Fornari,False,0
3940,Feng-Kun Guo,False,0
3941,Karl Ludwig,True,809
3942,Su Ying Quek,False,0
3943,Amy Oldenburg,False,0
3944,Wayne Saslow,False,0
3945,Nima Taghavinia,False,0
3946,Michael Hermele,False,0
3947,Igor Zagorodnov,False,0
3948,Cornelis Storm,False,0
3949,Kevin H. Knuth,False,0
3950,Luis A Jauregui,False,0
3951,"Robert D. Hunsucker,Ph.DProfessor Emeritus of Physics and Electrical Engineering,1988, Univ.of",False,0
3952,Miroslav V. Abrashev,False,0
3953,M.K Jayaraj,False,0
3954,Christian von Savigny,False,0
3955,Jorgen Petersen,False,0
3956,Jerry Nolen,False,0
3957,Laszlo Takacs,False,0
3958,Pascal Spincemaille,False,0
3959,Fabrizio Giorgis,False,0
3960,Charles A Stafford,False,0
3961,Deborah Kuchnir Fygenson,False,0
3962,staf roels,False,0
3963,F.A. (Sander) Bais,False,0
3964,Cedric Linder,False,0
3965,Xin-Hua Hu,False,0
3966,Jungseek Hwang,False,0
3967,Vikas Patil,False,0
3968,Oliver Beckstein,False,0
3969,"Yiannis Deligiannakis, Proffessor",False,0
3970,Ruedi Stoop,False,0
3971,Ling Lu,False,0
3972,Wolf Udo Schroeder,False,0
3973,Jai Seok Ahn,False,0
3974,Gianni Cardini,False,0
3975,Wim van Dam,False,0
3976,Ravindra Nuggehalli,False,0
3977,Jan Lipfert,False,0
3978,Johannes Heitz,False,0
3979,Benjamin J Whitaker,True,262
3980,"Satoshi Sasaki, 佐々木　聡",False,0
3981,A Kostinski,False,0
3982,Sergey Eremeev,True,216
3983,Anders Gustafsson,True,2679
3984,Ken McClements,False,0
3985,Helio Chacham,False,0
3986,S.K. Pradhan,False,0
3987,Baruch Meerson,False,0
3988,Sergiu Vacaru,False,0
3989,W. M. Moslem,False,0
3990,Soon-Hong Kwon,False,0
3991,Alston J. Misquitta,False,0
3992,K.Vijay kumar,False,0
3993,Nainesh Patel,False,0
3994,Christian Schüller,False,0
3995,Ramakrishna Podila,False,0
3996,Stefan Ast,False,0
3997,Jennifer Ross,True,2743
3998,Ying Wang,True,648
3999,Patrick Carolan,False,0
4000,Stephane Guerin,False,0
4001,Mehran Salehpour,False,0
4002,Jun Zhao,True,197
4003,faisal jabbar,False,0
4004,Jan Engelbrecht,False,0
4005,Ravinder Puri,False,0
4006,Dora Pancheva,False,0
4007,Janusz Tobola,False,0
4008,Marek Trippenbach,False,0
4009,Aleksandar Matic,False,0
4010,Qinya Liu,False,0
4011,Andre Butz,False,0
4012,Efthimios Skordas,False,0
4013,Vitaliy Mikhailik,False,0
4014,Lorenzo Sorbo,False,0
4015,Iannis Kominis,False,0
4016,C.D. Hoyle,False,0
4017,maurizia palummo,False,0
4018,Brian Swingle,False,0
4019,Allison Dunn,False,0
4020,Xu-Guang Zheng,False,0
4021,A Bel,False,0
4022,Chandrabhas Narayana,False,0
4023,Roman Martonak,False,0
4024,Paolo Biagioni,False,0
4025,Ricardo Mendes Ribeiro,False,0
4026,Janez Seliger,False,0
4027,Paolo Maria Santini,False,0
4028,Varga Lajos Károly,False,0
4029,Volodymyr Bobkov,False,0
4030,Matthew P A Jones,False,0
4031,Zakhar Kovalyuk,False,0
4032,Yong Xu (徐勇),False,0
4033,Tomasz Pawłowski,False,0
4034,Shamshad Khan,True,2715
4035,s. h. Melfi,False,0
4036,Maurizio Leone,True,2202
4037,Fernando Baiao Dias,False,0
4038,Majid Afyuni,False,0
4039,Weiyue Feng,False,0
4040,Josh Hendrickson,False,0
4041,Jens Martin,False,0
4042,Cappelluti Emmanuele,False,0
4043,H Henry Stroke,False,0
4044,Pedro A. Bernaola-Galvan,False,0
4045,Salvador Miret-Artés (Full Professorship),False,0
4046,Markus Tuller,False,0
4047,Karlo Penc,False,0
4048,Per-Erik Bengtsson,False,0
4049,Tudor D. Stanescu,False,0
4050,Ursula Eicker,False,0
4051,Johannes Hubmayr,False,0
4052,Pratap Raychaudhuri,True,1661
4053,Prof. Sekhar Chandra Ray,False,0
4054,Gernot Akemann,False,0
4055,"D Haranath, Haranath D, Divi Haranath, Haranath Divi, H Divi, Divi H",False,0
4056,William S. Ryu,False,0
4057,Emanuele Caglioti,False,0
4058,Ilya Tupitsyn,False,0
4059,Z.C. Tang,False,0
4060,Marko Znidaric,False,0
4061,Angelo Bassi,False,0
4062,Kimoon Lee,False,0
4063,Niraj Dhital,False,0
4064,Jacek Karwowski,False,0
4065,Peihong Zhang,False,0
4066,Michael Fauerbach,False,0
4067,Nadir BOUARISSA,False,0
4068,Andrew C. Potter,False,0
4069,Oscar Agertz,False,0
4070,Liang Yu,True,4075
4071,Carretta Pietro,False,0
4072,Ting Wai Chiu,False,0
4073,Adele Sassella,False,0
4074,Yariv Kafri,False,0
4075,Stefan Vandoren,False,0
4076,Vit Novak,False,0
4077,Susan Gardner,True,173
4078,Dangyuan Lei,False,0
4079,hans a schuessler,False,0
4080,Alexandros Georgakilas,False,0
4081,Raghuveer Parthasarathy,False,0
4082,Kenta Kiuchi,False,0
4083,Cora Dvorkin,False,0
4084,Soma Chattopadhyay,False,0
4085,Andrew Rushforth,False,0
4086,Mirko van der Baan,False,0
4087,Janet Tate,False,0
4088,moharil,False,0
4089,Barak Kol,True,3023
4090,Phillip Russell,False,0
4091,Jong Hoon Jung,False,0
4092,Jun-Hyung Cho,False,0
4093,Martin Cederwall,False,0
4094,zhao Cheng,False,0
4095,Ezequiel Echer,False,0
4096,Yuri Shtanov,False,0
4097,shailaja mahamuni,False,0
4098,Fred Lado,False,0
4099,S L Sharma,False,0
4100,Rafael Benguria,False,0
4101,Dariusz Chruscinski,False,0
4102,Jon-Ivar Skullerud,False,0
4103,Carolyn M Ernst,False,0
4104,Nikolaos Tsamis,False,0
4105,Jiang Xiao,True,1788
4106,Joseph Brill,False,0
4107,Sudeshna Ganguly,False,0
4108,Seyed Hossein Hendi,False,0
4109,Mayank Mehta,False,0
4110,Yana K. Reshetnyak,False,0
4111,Jeff Allen Winger,False,0
4112,Reza Asgari,False,0
4113,Kiyong Kim,False,0
4114,Gintaras Valušis,False,0
4115,Anton Naumovets,False,0
4116,Peter Daivis,False,0
4117,Sharon M. Weiss,False,0
4118,Robert Davis,True,2718
4119,Keith Berland,False,0
4120,Frederick W. Smith,True,21895
4121,Ken Wharton,True,7602
4122,Fabrizio Nesti,False,0
4123,David Shrekenhamer,False,0
4124,chen Qifeng,False,0
4125,Petros J. Ioannou,False,0
4126,Sergey V. Polyakov,False,0
4127,Mim Nakarmi,False,0
4128,Moshe Gitterman,False,0
4129,Jouko Lahtinen,False,0
4130,Carlo Mariani,False,0
4131,Daniel Barsky,False,0
4132,Gianluca Stefanucci,False,0
4133,Petr Lukes,False,0
4134,Alessandro Toschi,False,0
4135,mark schlossman,False,0
4136,W A Coish (Bill Coish),False,0
4137,Jan Ingo Flege,False,0
4138,Karl Svozil,True,2993
4139,Brendon Lovett,False,0
4140,Aitzol Garcia-Etxarri,False,0
4141,Robert Carles,False,0
4142,Carlos H. Monken,False,0
4143,Oleg Yaroshchuk,False,0
4144,Gary R. Goldstein,False,0
4145,Francesco Benini,False,0
4146,Siyka Shopova,False,0
4147,Jens H Bardarson,False,0
4148,Patrick Espy,False,0
4149,Jose A. Manzanares,False,0
4150,R Cywinski,False,0
4151,Magdalena Djordjevic,False,0
4152,Edward L. Quitevis,False,0
4153,Michael Desai,False,0
4154,Tsin-Fu Jiang,False,0
4155,Francesco Cottone,False,0
4156,Dennis Bodewits,False,0
4157,Thomas Maris,False,0
4158,Qiang Li,True,195
4159,E. Maher,False,0
4160,John H. Scofield,False,0
4161,Johannes Jobst,False,0
4162,Xavier Navick,False,0
4163,Russell J. Smith,False,0
4164,Diego Maza,False,0
4165,Luis LÓPEZ DÍAZ,False,0
4166,Tsvi Tlusty,False,0
4167,Damian Swift,False,0
4168,Nicola Piovella,False,0
4169,Shahidan Radiman,False,0
4170,Gordon D. Love,True,4007
4171,Caroline Foster,True,177
4172,Richard Watkins,True,4070
4173,"Dias, João Miguel",False,0
4174,Alessandro Torcini,False,0
4175,Vincent Desjacques,False,0
4176,Ruynet Lima de Matos Filho,False,0
4177,Marco Rossi,True,865
4178,Dr. RJ SENGWA,False,0
4179,Vassilis C. Spanos,False,0
4180,Eric A Hessels,False,0
4181,Judith Provencal,False,0
4182,Rudolf A Römer,False,0
4183,Alexander Zaitsev,True,233
4184,Philip L. Taylor,False,0
4185,Anton Heidemann,False,0
4186,Søren Schmidt,False,0
4187,Jon Machta,False,0
4188,Sanjay R Mishra,False,0
4189,Alain Brizard,False,0
4190,David G. Cooke,False,0
4191,Alexander Jesacher,False,0
4192,Dimitris Emfietzoglou,False,0
4193,GARY FRANK,False,0
4194,Jin He,True,161
4195,Tullio Scopigno,False,0
4196,Xenophon Zotos,False,0
4197,Thomas Ihle,False,0
4198,Jiri Hlinka,True,3113
4199,Arun Paramekanti,False,0
4200,Luc Wille,False,0
4201,David Kevin Woolf,False,0
4202,Eduardo V. Castro,False,0
4203,Andrew John Coleman,False,0
4204,Meera Chandrasekhar,True,8456
4205,Alexei Likhtman,False,0
4206,Robert Schennach,False,0
4207,Hugh Churchill,False,0
4208,Tamás Pusztai,False,0
4209,Igor Zozoulenko,False,0
4210,"R.K. Li, Rukang Li，Rukang L",False,0
4211,Yi Xiao,False,0
4212,C.A.C. Sequeira,False,0
4213,Bala Sundaram,False,0
4214,Raul Sanchez,True,252
4215,Eric Eliel,False,0
4216,zhang hongzhang,False,0
4217,Xiaodong Li,False,0
4218,Paulo Murilo Castro de Oliveira,False,0
4219,Clemens Kreutz,False,0
4220,David Kastor,False,0
4221,Jacek Majorowicz,False,0
4222,Asoke Nath Mitra,True,4557
4223,Valeriy N. Tolstoy,False,0
4224,Yoshifumi Futaana,False,0
4225,Gene Whyman,False,0
4226,Norbert Frank,False,0
4227,Antonio Azevedo,True,280
4228,Paul Garrett,False,0
4229,Rajkumar Roychoudhury,False,0
4230,Konstantinos Eftaxias,False,0
4231,Changrim Ahn,False,0
4232,Sidney Perkowitz,True,14636
4233,Boldizsar Janko,False,0
4234,Panayiotis Yianoulis,False,0
4235,Spiros S. Skourtis,False,0
4236,Nikos Papanicolaou,False,0
4237,RANJIT BISWAS,False,0
4238,Michelle Jean Dolinski,False,0
4239,Sangam Banerjee,False,0
4240,Prof. M Husain,False,0
4241,Bosiljka Tadic,False,0
4242,S.G. Rajeev,False,0
4243,Sohrab Rahvar,False,0
4244,J David Schneider,False,0
4245,Eduard Matito,False,0
4246,William Brewer,True,901
4247,Marko Zgonik,False,0
4248,Moo Hyun Cho,False,0
4249,Kamel Fezzaa,False,0
4250,Enrico Trincherini,False,0
4251,Bing Shen,False,0
4252,Vladimir Korobov,False,0
4253,Marie Louise Groot,False,0
4254,Lior Klein,False,0
4255,Swapan Kumar Pradhan,False,0
4256,Alexander Likhachev,True,229
4257,Joseph A. Dura,False,0
4258,Jiangfeng Ni,False,0
4259,Frederic Leblond,False,0
4260,Susanne Yelin,False,0
4261,Duhee Yoon,False,0
4262,Sylwester Rzoska,False,0
4263,Oleg Krichevsky,False,0
4264,Alexey Rubtsov,True,4235
4265,Roberto Casadio,False,0
4266,Feng Wang,True,199
4267,Martin Bier,True,1725
4268,Davor Balzar,False,0
4269,Marek Malac,False,0
4270,Patrik Recher,False,0
4271,"Василий Нацик, V.D. Natsik, В.Д. Нацик",False,0
4272,Zhujun Yuan,False,0
4273,Juan M. Ruso,False,0
4274,Maksim Kitsak,False,0
4275,Aris L. Moustakas,False,0
4276,Giulia Rossi,False,0
4277,Marek Jacewicz,False,0
4278,Parlapalli V Satyam (Parlapalli Satyam) (P V Satyam),False,0
4279,Jak Chakhalian,False,0
4280,Rajeev Gupta,False,0
