,h_index,h5_index,i10_index,i10_5_index,institution,name,url,n citations,n5 citations,field,gender,gender_prob,wiki_bool,wiki_length
2691,40,35,139,112,"Institute of Physics, Chinese Academy of Sciences","Fan, Heng (范桁)",https://scholar.google.com//citations?user=Qu84zBIAAAAJ&hl=en,5614,4268,1,female,1.0,False,0.0
2692,28,22,55,42,UCLA,Konstantin Belov,https://scholar.google.com//citations?user=9t_Q0OEAAAAJ&hl=en,5612,2117,1,male,1.0,True,3958.0
2693,34,19,70,38,,anjan ananda sen,https://scholar.google.com//citations?user=d8RZVL8AAAAJ&hl=en,5611,1922,1,male,1.0,False,0.0
2694,34,17,95,30,KU Leuven,Joseph O. Indekeu,https://scholar.google.com//citations?user=um9RTxAAAAAJ&hl=en,5611,2190,1,male,1.0,False,0.0
2695,27,23,38,34,,Michael J. Biercuk,https://scholar.google.com//citations?user=Pf5u3hcAAAAJ&hl=en,5614,3023,1,male,1.0,False,0.0
2696,31,24,52,49,National University of Singapore,Chun Zhang,https://scholar.google.com//citations?user=vuLGycQAAAAJ&hl=en,5610,3911,1,male,1.0,False,0.0
2697,39,21,89,39,Instituto Superior Tecnico,Jorge C. Romao,https://scholar.google.com//citations?user=t7uUqCYAAAAJ&hl=en,5601,1812,1,female,1.0,False,0.0
2698,34,22,74,45,University of Graz,Günther Paltauf,https://scholar.google.com//citations?user=VvFPnxAAAAAJ&hl=en,5600,2196,1,male,0.99,False,0.0
2699,29,12,41,17,Penn State University,Ruth Daly,https://scholar.google.com//citations?user=ythViRwAAAAJ&hl=en,5593,1452,1,male,1.0,False,0.0
2700,37,25,91,65,Argonne National Laboratory,Daniel Haskel,https://scholar.google.com//citations?user=_8m9DCEAAAAJ&hl=en,5607,2440,1,male,1.0,False,0.0
2701,36,17,96,34,University of Edinburgh,José Figueroa-O'Farrill,https://scholar.google.com//citations?user=8idpB78AAAAJ&hl=en,5603,1080,1,female,1.0,False,0.0
2702,40,22,94,60,Loughborough University,"Alexandre Zagoskin FInstP, FHEA",https://scholar.google.com//citations?user=0M5OfdgAAAAJ&hl=en,5591,2314,1,male,1.0,False,0.0
2703,28,27,46,41,Peking University,Ji Feng (冯济),https://scholar.google.com//citations?user=kqBru8MAAAAJ&hl=en,5591,4732,1,male,0.87,False,0.0
2704,35,29,66,62,Harvard University,Adam Cohen,https://scholar.google.com//citations?user=TyX3mJMAAAAJ&hl=en,5589,3843,1,male,1.0,True,601.0
2705,32,18,71,38,"Imperial College, London",Roland A Smith,https://scholar.google.com//citations?user=8Sg9EvEAAAAJ&hl=en,5586,1549,1,male,0.79,False,0.0
2706,43,24,92,51,,Joseph Y. Lo,https://scholar.google.com//citations?user=rKoMBUYAAAAJ&hl=en,5584,2349,1,male,1.0,False,0.0
2707,40,24,109,61,University of New South Wales,Joe Wolfe,https://scholar.google.com//citations?user=HHVglTAAAAAJ&hl=en,5581,2013,1,female,0.55,True,5591.0
2708,42,26,131,64,,Robert Newport,https://scholar.google.com//citations?user=jtnRfrEAAAAJ&hl=en,5581,2465,1,male,1.0,False,0.0
2709,36,22,66,36,University of Maryland Baltimore County,Larrabee Strow,https://scholar.google.com//citations?user=eIITyr8AAAAJ&hl=en,5584,2259,1,male,1.0,False,0.0
2710,35,28,68,54,University of Geneva,Mikael Afzelius,https://scholar.google.com//citations?user=PMD1iMkAAAAJ&hl=en,5577,3726,1,male,1.0,False,0.0
2711,38,25,53,46,Vrije Universiteit Amsterdam,Hendrick Bethlem,https://scholar.google.com//citations?user=eATg4PgAAAAJ&hl=en,5575,2209,1,male,1.0,False,0.0
2712,44,22,92,49,National and Kapodistrian University of Athens,Konstantinos Sfetsos,https://scholar.google.com//citations?user=I1e7C3kAAAAJ&hl=en,5572,1903,1,male,0.89,False,0.0
2713,40,25,101,49,CNR,Alberto Morgante,https://scholar.google.com//citations?user=J_A8jH0AAAAJ&hl=en,5570,2138,1,male,0.83,False,0.0
2714,8,8,8,8,Sultan Qaboos University,Tariq Mohiuddin Mohammed Ghulam,https://scholar.google.com//citations?user=Q8QaZVoAAAAJ&hl=en,5568,3565,1,female,1.0,False,0.0
2715,32,21,44,31,U of Toronto,Pawel Artymowicz,https://scholar.google.com//citations?user=TLPTimMAAAAJ&hl=en,5564,1815,1,male,0.98,False,0.0
2716,32,27,161,138,,SANJAY J DHOBLE,https://scholar.google.com//citations?user=1DV0XPYAAAAJ&hl=en,5557,4456,1,male,1.0,False,0.0
2717,35,20,109,51,"Indian Association for the Cultivation of Science, Kolkata",Amlan J. Pal,https://scholar.google.com//citations?user=QEB5PmIAAAAJ&hl=en,5555,2079,1,male,1.0,False,0.0
2718,38,24,81,47,University of Eastern Finland,Marko Vauhkonen,https://scholar.google.com//citations?user=R3Xtg8gAAAAJ&hl=en,5550,1982,1,male,1.0,False,0.0
2719,43,31,128,108,University of Sao Paulo,Valtencir Zucolotto,https://scholar.google.com//citations?user=_K-kmRQAAAAJ&hl=en,5549,3423,1,male,1.0,False,0.0
2720,36,17,71,28,Argonne National Laboratory,Cosmas Zachos,https://scholar.google.com//citations?user=ET4Prm0AAAAJ&hl=en,5564,1061,1,male,1.0,True,4648.0
2721,32,26,49,44,Boston University,Daniel Segrè,https://scholar.google.com//citations?user=gWgEdEUAAAAJ&hl=en,5541,3006,1,male,1.0,False,0.0
2722,40,22,81,44,,Nathan S. Jacobson,https://scholar.google.com//citations?user=AoUf-OMAAAAJ&hl=en,5532,2049,1,male,1.0,False,0.0
2723,41,23,81,49,University of Sydney,Steven Meikle,https://scholar.google.com//citations?user=u8oLsh8AAAAJ&hl=en,5539,1810,1,male,1.0,False,0.0
2724,41,32,121,93,Swedish Institute of Space Physics,Andris Vaivads,https://scholar.google.com//citations?user=ixBaPtEAAAAJ&hl=en,5548,3544,1,male,1.0,False,0.0
2725,37,26,159,91,,Andrey V. Solov'yov,https://scholar.google.com//citations?user=G_hmW5MAAAAJ&hl=en,5539,2909,1,male,1.0,False,0.0
2726,32,26,50,45,Northeastern University,Adrian E. Feiguin,https://scholar.google.com//citations?user=n_RB2jEAAAAJ&hl=en,5538,2816,1,male,0.72,False,0.0
2727,33,21,72,41,,Fernando Sols,https://scholar.google.com//citations?user=SRaQmHkAAAAJ&hl=en,5538,2030,1,male,1.0,False,0.0
2728,38,27,128,67,,larry j. paxton,https://scholar.google.com//citations?user=W7oNH_0AAAAJ&hl=en,5533,2486,1,female,1.0,False,0.0
2729,22,15,29,21,University of Groningen,Caspar H. van der Wal,https://scholar.google.com//citations?user=mxm7jv4AAAAJ&hl=en,5530,1608,1,male,1.0,False,0.0
2730,36,27,71,51,Osaka University,Kensuke Kobayashi,https://scholar.google.com//citations?user=56CSnOMAAAAJ&hl=en,5530,2759,1,female,1.0,True,1244.0
2731,36,22,141,86,Strathclyde University,Robert Martin,https://scholar.google.com//citations?user=_rxzadYAAAAJ&hl=en,5528,2436,1,male,0.99,True,2647.0
2732,42,26,137,100,University of Western Australia,Sergei M. Kuzenko,https://scholar.google.com//citations?user=6In-tbQAAAAJ&hl=en,5531,2736,1,male,1.0,False,0.0
2733,30,19,47,31,UMBC,Todd Pittman,https://scholar.google.com//citations?user=lI_ztUsAAAAJ&hl=en,5527,2010,1,male,1.0,False,0.0
2734,35,17,101,43,,Robert Shekhter,https://scholar.google.com//citations?user=dM2nUkQAAAAJ&hl=en,5525,1228,1,male,0.88,False,0.0
2735,33,28,59,50,University of Texas-Austin,xiaoqin li,https://scholar.google.com//citations?user=tXabIKoAAAAJ&hl=en,5520,2829,1,male,0.99,False,0.0
2736,34,17,72,29,University of Pisa,Kenichi Konishi,https://scholar.google.com//citations?user=Mv9GLi4AAAAJ&hl=en,5516,1199,1,male,1.0,True,1538.0
2737,40,28,116,72,Columbia University,Katayun Barmak,https://scholar.google.com//citations?user=LHFgM4IAAAAJ&hl=en,5511,2470,1,male,1.0,False,0.0
2738,34,21,119,49,"Indian Institute of Technology, Kharagpur",Utpal Sarkar,https://scholar.google.com//citations?user=m0pKjpoAAAAJ&hl=en,5512,1779,1,male,1.0,False,0.0
2739,40,21,87,53,National and Kapodistrian University of Athens,Nikolaos Stefanou,https://scholar.google.com//citations?user=LD-iwzYAAAAJ&hl=en,5514,1657,1,male,1.0,False,0.0
2740,36,28,54,39,University of Nottingham,Antonio Padilla,https://scholar.google.com//citations?user=f-hzOcwAAAAJ&hl=en,5510,3761,1,male,0.67,False,0.0
2741,25,24,30,29,Colorado State University,Shih-Kai Lin,https://scholar.google.com//citations?user=iuxLGQMAAAAJ&hl=en,5509,4808,1,male,0.98,False,0.0
2742,33,26,145,103,Shandong University,Feng Chen,https://scholar.google.com//citations?user=8fzZLTQAAAAJ&hl=en,5508,3643,1,male,1.0,True,198.0
2743,37,33,159,145,University of Science and Technology of China,Jian Liu,https://scholar.google.com//citations?user=jv3z_gkAAAAJ&hl=en,5507,4683,1,male,1.0,True,285.0
2744,37,33,159,145,University of Science and Technology of China,Jian Liu,https://scholar.google.com//citations?user=jv3z_gkAAAAJ&hl=en,5507,4683,1,male,1.0,True,285.0
2745,38,22,125,56,University Lyon1,bernard champagnon,https://scholar.google.com//citations?user=PwxR7pYAAAAJ&hl=en,5505,1774,1,male,0.98,False,0.0
2746,43,18,79,41,,Matt A. Wood,https://scholar.google.com//citations?user=dZ2FmWIAAAAJ&hl=en,5491,1393,1,male,0.6,False,0.0
2747,29,19,47,34,Stony Brook University,Matthew Dawber,https://scholar.google.com//citations?user=-bcrkjwAAAAJ&hl=en,5486,2565,1,male,1.0,False,0.0
2748,37,25,140,74,,Andres Cantarero,https://scholar.google.com//citations?user=Az-rLIgAAAAJ&hl=en,5498,2726,1,male,1.0,False,0.0
2749,29,24,47,43,McGill University,Daryl Haggard,https://scholar.google.com//citations?user=Ov73SNQAAAAJ&hl=en,5493,4620,1,male,1.0,True,12162.0
2750,41,24,83,56,University of Oxford,Paul Fendley,https://scholar.google.com//citations?user=RpSZkk4AAAAJ&hl=en,5502,1998,1,male,1.0,True,250.0
2751,37,27,78,56,Washington University in St. Louis,zohar nussinov,https://scholar.google.com//citations?user=oiEX4C8AAAAJ&hl=en,5493,2692,1,male,1.0,False,0.0
2752,40,35,127,113,,CHONGXIN SHAN,https://scholar.google.com//citations?user=Iy6On7wAAAAJ&hl=en,5490,4152,1,male,1.0,False,0.0
2753,34,14,97,22,University of Illinois,Michael  B Weissman,https://scholar.google.com//citations?user=FHa6WX4AAAAJ&hl=en,5489,911,1,male,1.0,False,0.0
2754,39,32,137,111,,C Sanjeeviraja,https://scholar.google.com//citations?user=oBkzifYAAAAJ&hl=en,5479,3805,1,female,0.56,False,0.0
2755,37,26,61,49,University of Washington,Sanjay K. Reddy,https://scholar.google.com//citations?user=QbasatcAAAAJ&hl=en,5475,2093,1,male,1.0,False,0.0
2756,37,22,74,50,Western Michigan University,Claudio Mendoza,https://scholar.google.com//citations?user=9CzLOjgAAAAJ&hl=en,5480,1900,1,male,0.79,False,0.0
2757,42,27,96,52,,Michele Iacovacci,https://scholar.google.com//citations?user=lV_yDyAAAAAJ&hl=en,5475,2363,1,male,1.0,False,0.0
2758,40,29,107,79,Cardiff University,Oliver Williams,https://scholar.google.com//citations?user=l4LZWfoAAAAJ&hl=en,5484,3147,1,male,0.92,True,2989.0
2759,37,28,75,56,University of Sheffield,Alexander Tartakovskii,https://scholar.google.com//citations?user=7pmFcRcAAAAJ&hl=en,5472,2995,1,male,1.0,False,0.0
2760,33,18,47,30,,Brian Saam,https://scholar.google.com//citations?user=HsVwcv4AAAAJ&hl=en,5471,1302,1,male,1.0,False,0.0
2761,30,23,42,32,University of Waterloo,Anton Burkov,https://scholar.google.com//citations?user=QXMeHecAAAAJ&hl=en,5481,4353,1,male,0.99,False,0.0
2762,35,31,75,65,University of Queensland,Ian McCulloch,https://scholar.google.com//citations?user=AeuznU8AAAAJ&hl=en,5461,3926,1,male,1.0,True,705.0
2763,37,21,124,36,McGill University,Dominic Ryan,https://scholar.google.com//citations?user=MDDK3sEAAAAJ&hl=en,5468,1843,1,female,0.99,True,4345.0
2764,38,30,103,85,Institut Teknologi Bandung,Ferry Iskandar (ORCID:0000-0002-0464-0035),https://scholar.google.com//citations?user=BoUsMVkAAAAJ&hl=en,5469,3319,1,male,1.0,False,0.0
2765,39,22,103,50,Australian National University,Murray Batchelor,https://scholar.google.com//citations?user=fcsNGkgAAAAJ&hl=en,5469,1800,1,male,1.0,True,6074.0
2766,36,21,81,47,Queensland University of Technology,Christian McDonald Langton,https://scholar.google.com//citations?user=KlSmVY8AAAAJ&hl=en,5465,1746,1,male,1.0,False,0.0
2767,34,24,75,45,"Università di Roma ""La Sapienza""",Stefano Atzeni,https://scholar.google.com//citations?user=2dYuiCcAAAAJ&hl=en,5464,2356,1,male,1.0,False,0.0
2768,36,23,61,31,,Roberto Frezzotti,https://scholar.google.com//citations?user=Rv_4Ya0AAAAJ&hl=en,5463,2027,1,male,1.0,False,0.0
2769,44,28,131,92,Technical University of Braunschweig,Uwe Motschmann,https://scholar.google.com//citations?user=0mEq4D8AAAAJ&hl=en,5462,2777,1,male,1.0,False,0.0
2770,32,27,71,46,Tel Aviv University,Eli Eisenberg,https://scholar.google.com//citations?user=xJzkKX4AAAAJ&hl=en,5459,3218,1,male,0.95,False,0.0
2771,41,32,83,70,,P.R. Onck,https://scholar.google.com//citations?user=AFiOZOIAAAAJ&hl=en,5459,3205,1,male,1.0,False,0.0
2772,38,30,80,68,,Rembert Duine,https://scholar.google.com//citations?user=C6_7JosAAAAJ&hl=en,5456,3710,1,male,0.99,True,2244.0
2773,39,35,87,70,,Cesar Jauregui,https://scholar.google.com//citations?user=4dWfGDUAAAAJ&hl=en,5455,4457,1,male,1.0,False,0.0
2774,35,29,117,102,Universiti Sains Malaysia,"Shahrom Mahmud, PhD",https://scholar.google.com//citations?user=mBeo9TYAAAAJ&hl=en,5452,4165,1,male,0.51,False,0.0
2775,44,28,98,65,Chalmers University of Technology,Göran Wahnström,https://scholar.google.com//citations?user=bV94iAsAAAAJ&hl=en,5444,2149,1,male,1.0,False,0.0
2776,37,20,82,38,Waseda University,taro uyeda,https://scholar.google.com//citations?user=3onIubsAAAAJ&hl=en,5443,1525,1,male,0.85,False,0.0
2777,37,23,100,52,,Vladimir Zelevinsky,https://scholar.google.com//citations?user=sQqPh4wAAAAJ&hl=en,5442,2191,1,female,0.7,False,0.0
2778,23,22,26,23,University of Sydney,Torsten Gaebel,https://scholar.google.com//citations?user=d4e4eoUAAAAJ&hl=en,5440,2876,1,male,0.99,False,0.0
2779,14,12,18,17,,Anindya Das - IISC,https://scholar.google.com//citations?user=k9MLdxcAAAAJ&hl=en,5439,4280,1,male,1.0,False,0.0
2780,39,38,76,73,University of Toronto,Debra Wunch,https://scholar.google.com//citations?user=k7q00AwAAAAJ&hl=en,5438,4772,1,female,0.79,False,0.0
2781,38,19,91,41,Brookhaven National Laboratory,G. Lawrence Carr,https://scholar.google.com//citations?user=oHA1GQkAAAAJ&hl=en,5437,1765,1,male,0.65,False,0.0
2782,38,29,110,69,Princeton Plasma Physics Laboratory,Valeria Riccardo,https://scholar.google.com//citations?user=gzNbKLgAAAAJ&hl=en,5429,3323,1,male,1.0,False,0.0
2783,33,24,68,49,University of Waterloo,Achim Kempf,https://scholar.google.com//citations?user=vfYk_ygAAAAJ&hl=en,5428,2713,1,male,1.0,False,0.0
2784,31,21,74,38,University of New Mexico,Kevin Cahill,https://scholar.google.com//citations?user=BThu4V4AAAAJ&hl=en,5426,1916,1,male,0.99,True,263.0
2785,27,24,32,29,,Giovanna Gagliardi,https://scholar.google.com//citations?user=JrWESm0AAAAJ&hl=en,5441,3532,1,female,0.99,False,0.0
2786,37,26,138,65,Stanford University,Mark A. Cappelli,https://scholar.google.com//citations?user=UXFidGcAAAAJ&hl=en,5420,2362,1,male,1.0,False,0.0
2787,28,28,52,51,Peking Univ,Zheyu Fang（方哲宇）,https://scholar.google.com//citations?user=ZG0XB6EAAAAJ&hl=en,5417,5179,1,male,0.99,False,0.0
2788,39,25,93,56,University of Maryland,L. A. Orozco,https://scholar.google.com//citations?user=Rr8T1CYAAAAJ&hl=en,5414,1859,1,male,1.0,False,0.0
2789,32,18,81,41,,Sokolov Vladimir,https://scholar.google.com//citations?user=9aDrxUIAAAAJ&hl=en,5411,1497,1,male,0.89,False,0.0
2790,39,27,91,61,Petersurg Nuclear Physics Institute,M G Kozlov,https://scholar.google.com//citations?user=Io_pPFcAAAAJ&hl=en,5411,2519,1,male,1.0,False,0.0
2791,28,26,42,42,Weizmann Institute of Science,R. Budnik,https://scholar.google.com//citations?user=yluuojoAAAAJ&hl=en,5409,5089,1,male,0.99,False,0.0
2792,39,16,51,25,Wake Forest University,Gregory B. Cook,https://scholar.google.com//citations?user=KFfY0zoAAAAJ&hl=en,5404,1116,1,male,1.0,False,0.0
2793,39,38,57,56,Bogolyubov Institute for Theoretical Physics,Volodymyr Chelnokov,https://scholar.google.com//citations?user=JDObpVIAAAAJ&hl=en,5422,5369,1,male,1.0,False,0.0
2794,27,25,37,34,Georgia Institute of Technology,Bokwon Yoon,https://scholar.google.com//citations?user=Ihd7WzsAAAAJ&hl=en,5399,3205,1,male,1.0,False,0.0
2795,37,24,115,57,Linköping University,Nguyen Tien Son,https://scholar.google.com//citations?user=GLnBuI8AAAAJ&hl=en,5393,2208,1,male,1.0,False,0.0
2796,35,25,114,51,Budapest University of Technology and Economics,László Szunyogh,https://scholar.google.com//citations?user=drubzykAAAAJ&hl=en,5391,1957,1,male,1.0,False,0.0
2797,35,25,114,51,Budapest University of Technology and Economics,László Szunyogh,https://scholar.google.com//citations?user=drubzykAAAAJ&hl=en,5391,1957,1,male,1.0,False,0.0
2798,43,33,91,78,University of Reading,Robin Hogan,https://scholar.google.com//citations?user=-vUyGWsAAAAJ&hl=en,5390,3325,1,male,1.0,False,0.0
2799,40,25,92,53,Lund University,Michael Ljungberg,https://scholar.google.com//citations?user=gBpXTlUAAAAJ&hl=en,5390,2377,1,male,0.51,False,0.0
2800,37,30,89,59,,Fabrizio Illuminati,https://scholar.google.com//citations?user=_AuYiJIAAAAJ&hl=en,5385,2621,1,male,1.0,False,0.0
2801,37,26,102,58,"Institut Laue-Langevin, Grenoble",Henry E. Fischer,https://scholar.google.com//citations?user=GM-wbC8AAAAJ&hl=en,5398,2243,1,male,1.0,False,0.0
2802,32,18,49,30,Michigan State University,Carl Schmidt,https://scholar.google.com//citations?user=eLt0CbcAAAAJ&hl=en,5398,2100,1,male,0.97,True,1853.0
2803,26,23,32,31,Harvard University,Jennifer E. Hoffman,https://scholar.google.com//citations?user=a8Ki3L0AAAAJ&hl=en,5384,2388,1,male,1.0,False,0.0
2804,39,20,102,46,Clemson University,John Meriwether,https://scholar.google.com//citations?user=7u8RwBQAAAAJ&hl=en,5374,1710,1,male,0.99,True,6872.0
2805,34,27,104,77,Hong Kong Baptist University,Furong Zhu,https://scholar.google.com//citations?user=ewGVqFYAAAAJ&hl=en,5371,2996,1,male,0.74,False,0.0
2806,38,24,60,46,Indian Institute of Science,Arnab Rai Choudhuri,https://scholar.google.com//citations?user=le7tcqQAAAAJ&hl=en,5369,1982,1,male,1.0,True,3563.0
2807,39,22,93,40,,yunlong sheng,https://scholar.google.com//citations?user=CCZKs1gAAAAJ&hl=en,5368,1609,1,male,0.68,False,0.0
2808,36,26,71,47,University of New Mexico,Ivan H. Deutsch,https://scholar.google.com//citations?user=TiJ3xXcAAAAJ&hl=en,5383,1912,1,male,1.0,False,0.0
2809,31,30,49,46,,Chang Liu,https://scholar.google.com//citations?user=cqROLZgAAAAJ&hl=en,5381,4577,1,male,1.0,True,196.0
2810,31,30,49,46,,Chang Liu,https://scholar.google.com//citations?user=cqROLZgAAAAJ&hl=en,5381,4577,1,male,1.0,True,196.0
2811,36,13,74,23,National Research Council of Canada,John McCaffrey,https://scholar.google.com//citations?user=kht1mZQAAAAJ&hl=en,5380,1087,1,male,1.0,True,524.0
2812,28,20,54,34,Oxford University,Simon Hooker,https://scholar.google.com//citations?user=p2On5EoAAAAJ&hl=en,5366,2441,1,male,0.88,False,0.0
2813,27,16,38,17,Institute of Physics,Jinkui Zhao,https://scholar.google.com//citations?user=uEMzjJQAAAAJ&hl=en,5360,822,1,male,1.0,False,0.0
2814,32,20,76,43,Indian Institute of Science,Rahul PANDIT,https://scholar.google.com//citations?user=75RHOJQAAAAJ&hl=en,5364,1523,1,male,1.0,False,0.0
2815,37,34,132,115,,Qihua Wang,https://scholar.google.com//citations?user=7P29BwYAAAAJ&hl=en,5361,3923,1,female,1.0,False,0.0
2816,30,18,55,33,Michigan State University,Carlo Piermarocchi,https://scholar.google.com//citations?user=Fz0J2ysAAAAJ&hl=en,5360,1488,1,male,1.0,False,0.0
2817,40,26,90,60,G.V. Kurdyumov Institute for Metal Physics,Alexander A. Kordyuk,https://scholar.google.com//citations?user=oKCd0C0AAAAJ&hl=en,5360,2353,1,male,0.98,False,0.0
2818,38,22,97,49,Goettingen University,Seibt,https://scholar.google.com//citations?user=hSwt_NYAAAAJ&hl=en,5357,2193,1,male,1.0,False,0.0
2819,43,31,119,94,,Федір Даневич Fedor Danevich,https://scholar.google.com//citations?user=ZZ5TBiYAAAAJ&hl=en,5365,2888,1,male,0.87,False,0.0
2820,41,20,61,38,,Christopher  Njeh,https://scholar.google.com//citations?user=P38914IAAAAJ&hl=en,5354,1383,1,male,1.0,False,0.0
2821,39,20,88,44,University of Turku,Jarmo Hietarinta,https://scholar.google.com//citations?user=AMnygAkAAAAJ&hl=en,5351,1469,1,male,1.0,False,0.0
2822,33,26,71,64,Humboldt-Universität zu Berlin,Benjamin Lindner,https://scholar.google.com//citations?user=FDQXKLQAAAAJ&hl=en,5345,2847,1,male,1.0,False,0.0
2823,38,23,141,81,university of Tlemcen,hafid aourag,https://scholar.google.com//citations?user=taMPircAAAAJ&hl=en,5350,2341,1,female,1.0,False,0.0
2824,35,20,55,34,Rutgers University,Natan Andrei,https://scholar.google.com//citations?user=qy5pJh8AAAAJ&hl=en,5345,1449,1,male,0.99,False,0.0
2825,39,22,110,45,University of Manchester,Raymond F. Bishop,https://scholar.google.com//citations?user=xETWNPAAAAAJ&hl=en,5346,1435,1,male,1.0,False,0.0
2826,43,31,137,95,City University of Hong Kong,Jonathan C.Y. Chung,https://scholar.google.com//citations?user=2rNaLFgAAAAJ&hl=en,5346,3015,1,male,0.93,False,0.0
